SK_ID_CURR,TARGET
102414,0.06629842254423361
102415,0.07874218371574393
102416,0.0830905688706712
102439,0.08874468927614815
102441,0.08318652117261259
102443,0.07745840012926727
102444,0.10017198835127392
102445,0.14366751627426239
102448,0.07040242549428467
102449,0.09109741911073863
102450,0.1321626905066239
102456,0.07400147094336004
102458,0.09463949066110683
102459,0.07763219766481395
102465,0.05314764465678002
102470,0.12923548385971745
102471,0.06270719926269444
102475,0.1155132403447082
102476,0.10815820084297427
102506,0.06986707951159002
102509,0.06859547596517533
102519,0.08168676521977236
102522,0.07301512264180215
102545,0.07053881706486775
102549,0.1209364813835002
102562,0.06685411799976898
102563,0.07905049899406329
102568,0.10156963545310094
102582,0.1115929134184896
102592,0.05686062375795129
102597,0.081910719321651
102605,0.09837308469011895
102614,0.09193756651100875
102617,0.09320864275921698
102634,0.06432513984439818
102652,0.06269731907994595
102655,0.045870626090254094
102671,0.05739002449323192
102694,0.0775716659807805
102701,0.10109617315132303
102703,0.04887155445697049
102704,0.06735760672310959
102713,0.042042130408761896
102720,0.09054253977584856
102731,0.07238134215165458
102733,0.0755718876496447
102749,0.10596505968008489
102755,0.06906000134330216
102763,0.07815647659757616
102770,0.10500038366380461
102772,0.09236972251350997
102799,0.0917286422644537
102838,0.08503616742356476
102854,0.07707068581097204
102862,0.12097025758538285
102863,0.09061210459272484
102867,0.07041831683598868
102868,0.06861251151597471
102878,0.08837566201992877
102887,0.08725919247497996
102898,0.10778025555043903
102904,0.08165214735146388
102912,0.1285299912154127
102919,0.06277572838257993
102927,0.0742535856148706
102932,0.09563832964168503
102933,0.13680917652735733
102935,0.05625200297585914
102958,0.09806509758629961
102969,0.0954380340900743
102971,0.07393994087811011
102975,0.0666163736914583
102979,0.10170182295754429
102982,0.059479028554603006
102987,0.121722272668755
102989,0.08299039368514917
102995,0.08627741129351701
102996,0.08698854034685695
103000,0.05648469594127517
103001,0.10488469353816787
103004,0.07966773138365264
103010,0.08303654484713907
103025,0.10538782255491
103029,0.09933472654839277
103046,0.09331081923008795
103056,0.07875377260423858
103062,0.07845739932073506
103078,0.10320293369113705
103083,0.059005442053030634
103092,0.0879997518578653
103096,0.08216002315853047
103097,0.1179426984657266
103102,0.12652721054297858
103112,0.08908045982423422
103132,0.057079594762277155
103144,0.08594249935324916
103145,0.08053695627993845
103146,0.06767767010577071
103147,0.10786574784611577
103158,0.07723811606545637
103171,0.1103869249784449
103173,0.06148934095306714
103184,0.09293619982012273
103195,0.09820546589208404
103196,0.06069598465671538
103206,0.07460204399247276
103230,0.08525095678251485
103231,0.10639885569016629
103232,0.09087318337429379
103239,0.12440733786643465
103240,0.08272354456614261
103243,0.0683723333233967
103252,0.09779028315083078
103258,0.07610042948663569
103259,0.09988203197754311
103279,0.07055949117307177
103280,0.052791034722650954
103286,0.08335814207610069
103287,0.12284864936840705
103290,0.08897866311091335
103298,0.0913659000895465
103315,0.0488050288312864
103319,0.07657615270066787
103334,0.11258192678540518
103336,0.11380177509928907
103345,0.08683937812665762
103368,0.07651773992923
103371,0.1051205608560754
103377,0.07156047896113626
103398,0.06103038018234442
103404,0.06060078251822244
103408,0.10711600200562293
103410,0.07632923645816682
103418,0.07299238594873185
103420,0.11458063446604841
103432,0.10313850288148373
103433,0.0703151997195563
103436,0.06415979976569837
103440,0.08347147994376024
103453,0.07787948970407375
103459,0.10507843759505518
103460,0.08075649570098227
103461,0.06319909512677975
103462,0.09080286327859781
103473,0.0953932942068553
103474,0.05223652736725939
103475,0.11299178373735042
103478,0.10908586197254029
103480,0.09614080346166311
103484,0.06356780252429739
103494,0.0893865976630562
103513,0.1065682383220735
103515,0.08559001628111423
103516,0.15422863804152234
103525,0.110234157894645
103541,0.11544821514941118
103544,0.07122241938646531
103562,0.11673277301520654
103570,0.15690564267007548
103572,0.12440957240106493
103574,0.06861542260789354
103575,0.09251371518338204
103591,0.10718454684711334
103594,0.07173138429235354
103609,0.06432927817921869
103613,0.0670754334969801
103614,0.08026931291406675
103615,0.060698737440357135
103624,0.11000882917767149
103625,0.12988080140583239
103628,0.1353042314525668
103629,0.06671769776560522
103647,0.0770636327755381
103648,0.09358891730621664
103651,0.07345845063736132
103658,0.057223854510872356
103668,0.07642261448224044
103669,0.0759826785253432
103676,0.07994357890620529
103682,0.07661131358719935
103683,0.05857565224304801
103689,0.06647994889299326
103725,0.04925841822681119
103733,0.09702616176990708
103744,0.049598062718796694
103762,0.10262664252751878
103771,0.12390605536406143
103773,0.06265341336743648
103783,0.10403710857334522
103784,0.09776802761923985
103808,0.06520887955209176
103812,0.06779023981277153
103813,0.08744953220299415
103814,0.08778164244827498
103818,0.1346745722133066
103824,0.08403041743416131
103828,0.05347967398743751
103830,0.08511202061840473
103840,0.06364332093000895
103842,0.11042602303530608
103847,0.11666174294735819
103848,0.09418057124195664
103851,0.057899853161579626
103854,0.11547290940271722
103857,0.18227333995051007
103861,0.057565834331274573
103862,0.08375629402969473
103865,0.09576757700958786
103870,0.05268599048683402
103876,0.09632174234140078
103891,0.14338105911824192
103908,0.06776208315518205
103914,0.08459939667079185
103918,0.09526979427418564
103940,0.1003589933903516
103963,0.12806441234445204
103966,0.0991593933570562
103971,0.11928571641941521
103980,0.11003642887105784
103984,0.07805671593003739
103985,0.08563006071444376
103998,0.1256016806926636
104019,0.0763663110919806
104026,0.08856929507539281
104035,0.12295061117902657
104044,0.07587071838813841
104045,0.08465950865816953
104047,0.11229702688270352
104051,0.06430653638027688
104058,0.07776389849511725
104063,0.06847183204695113
104066,0.09122415409788308
104087,0.0506672131131036
104089,0.07548622320254232
104095,0.07992349362604771
104098,0.1148349387093349
104104,0.05592033803218908
104110,0.08900968967053621
104120,0.08351130154768739
104122,0.05833699340471941
104131,0.08344612054473652
104132,0.09225615770565462
104135,0.05707231019419256
104136,0.08364598389036348
104149,0.0733214018936683
104150,0.08382072077399333
104156,0.09115031900526406
104165,0.0903352716287884
104175,0.07565751716522172
104179,0.10432017042586487
104184,0.09271183714331914
104206,0.06513997495390436
104216,0.10255926323950659
104230,0.14882270937028205
104257,0.057769604494682464
104272,0.0518674165430155
104273,0.08839617141132557
104278,0.05021694380887431
104294,0.10126299303424839
104295,0.07453535163995369
104297,0.06541561319671613
104298,0.09520460937603241
104308,0.09998227053759152
104318,0.08068150612706317
104319,0.06235206187061287
104320,0.10474320662080538
104327,0.09970423353083263
104334,0.08807496458789925
104344,0.10563502203851184
104350,0.0675450580302014
104351,0.09696731541398561
104354,0.10624216661204329
104369,0.13104984137415263
104376,0.08847346396895345
104381,0.08393802331931675
104384,0.09614919517348595
104391,0.056020993797542926
104394,0.09186702407480765
104398,0.11934216052482605
104402,0.0742332421736043
104408,0.08719792787775522
104409,0.052724765086033125
104410,0.1241764252063754
104412,0.07973492543252549
104417,0.11513535455105751
104424,0.08870535692100336
104426,0.0659150364847548
104435,0.08362121315050723
104445,0.07050149201434314
104458,0.05781991952915429
104460,0.08608319162766807
104466,0.07536112439658163
104472,0.1043164486590203
104473,0.11572844978323528
104479,0.0541058143917863
104480,0.0774138163796241
104482,0.11624642538481189
104499,0.056451377704386366
104501,0.051353780754334194
104502,0.06879836096651601
104506,0.0870077546967699
104510,0.06068264537919035
104512,0.056249987444702804
104520,0.1314439720792851
104528,0.1034818016275348
104529,0.09461993167586304
104541,0.10050862277199156
104578,0.05945199074044323
104584,0.08378327754365944
104588,0.10384316608879406
104602,0.0742035214509046
104610,0.05940026637588381
104611,0.08971097423014456
104618,0.11594369601343538
104620,0.07844529174983726
104622,0.05606565627495362
104624,0.07032202377544751
104625,0.09627192228702909
104634,0.12663432510743705
104639,0.10188528206399898
104646,0.07770598673695932
104647,0.06616403208276177
104652,0.053903604471160216
104670,0.08741624571949495
104677,0.07279991210527209
104685,0.11926909188761824
104691,0.09486966793659292
104696,0.07792446176349206
104699,0.0610177695848873
104712,0.11439898405845722
104714,0.07852127577233219
104717,0.08053039623971776
104718,0.0765957122088163
104740,0.06688902370778894
104741,0.09707262072540437
104743,0.04421877495621362
104744,0.0924124963752203
104747,0.10217567241016602
104767,0.08414230460714955
104772,0.2017240542362056
104776,0.13034617644080818
104779,0.06500025796348
104814,0.08373053918317157
104815,0.07743328926090372
104830,0.09691718729186764
104831,0.12038151706010175
104833,0.11174240654676358
104839,0.07348599383960593
104840,0.0910451927525063
104860,0.08351543163612205
104861,0.06017891960966318
104866,0.08539669135607787
104870,0.07071049287443298
104877,0.09383968426794749
104878,0.05777341566949228
104879,0.07530974027044993
104880,0.08997681511888303
104899,0.08153202602533265
104906,0.05663478233884951
104907,0.11301926812793636
104913,0.09220400361918307
104916,0.11437898406124748
104921,0.09454126870023753
104930,0.0754345354141902
104931,0.09350301223255117
104936,0.09999301435107026
104937,0.076600727069318
104942,0.07928592607243945
104943,0.07580628104298327
104969,0.1049483307550431
104972,0.14101467973196832
104988,0.0912830118610869
105013,0.10315126896154203
105015,0.08948053007220239
105019,0.06987000671430478
105027,0.09566056378963246
105030,0.1019529712431569
105035,0.1587182927388857
105041,0.06461983377298458
105051,0.13650908528750266
105056,0.0733182004517855
105067,0.16974728278063375
105071,0.09820838729424176
105072,0.062039573270372156
105074,0.13426241121542606
105091,0.10681060576022955
105101,0.07203601186392244
105103,0.08616196560671815
105134,0.09403030383268307
105139,0.08734981188001832
105142,0.13559857787031426
105146,0.08273364314963155
105163,0.0800776581017809
105168,0.1071572626175686
105172,0.05486679464664445
105176,0.12755008383448901
105195,0.08396481420500909
105196,0.1269735645984136
105197,0.0594278280800295
105203,0.08539380746088325
105223,0.08201102666774009
105227,0.09146940549760398
105228,0.05984710491185469
105230,0.11496558098189207
105231,0.13917400374710806
105239,0.07783078234996726
105242,0.11416857095991043
105244,0.08753985007555388
105245,0.10862403103417217
105248,0.04974088549598284
105249,0.07623275231008758
105266,0.12539213770835794
105271,0.1319945495899067
105276,0.1018060090580238
105282,0.10059487214503418
105292,0.08557924067738253
105297,0.04666759780287157
105332,0.11391535205638208
105333,0.07605868592330571
105343,0.060446630012562515
105344,0.0553522170809796
105345,0.09913785774355313
105357,0.08627834094547188
105359,0.08575159228072447
105366,0.07251396722966219
105367,0.10104554056947199
105370,0.04575156141183773
105377,0.08666575893146776
105390,0.09142160514346369
105399,0.0655649635071091
105403,0.07635573885177292
105404,0.08247134780031902
105414,0.06592803610922658
105417,0.08233468828176732
105425,0.12004448938241397
105452,0.0652549762816428
105454,0.11171473617612927
105456,0.1232795042046449
105470,0.09096268421485032
105471,0.05328982585678403
105483,0.08522662887124416
105493,0.10583365777124107
105508,0.12078599539770614
105514,0.09840546689293832
105515,0.05381159904578725
105528,0.12804908026955844
105529,0.06647661278286292
105531,0.06442991304896313
105532,0.06926298814460523
105558,0.054560503895746924
105574,0.08399255431895561
105578,0.05617660233962127
105584,0.1411834435408883
105595,0.10097668886931974
105617,0.10381546694742963
105618,0.07845039832284735
105621,0.07281311642292769
105625,0.0707442812287748
105629,0.07962781751537222
105630,0.059584219904638004
105634,0.06803731948045524
105635,0.09318936777943329
105641,0.08268075589438179
105647,0.10991970767805627
105648,0.07801208825680296
105655,0.06773711360323896
105657,0.06265297055945178
105672,0.1139563897590774
105678,0.08858957616440374
105682,0.07419048591469735
105691,0.08938126104911712
105692,0.07815592799767283
105706,0.11354510631489365
105712,0.11014261073306919
105720,0.08609168154967517
105734,0.07138207687948177
105735,0.08649843635079481
105736,0.08870745767760325
105737,0.050995500329430614
105738,0.1229801151769495
105740,0.1191437810516474
105744,0.06718995450420463
105747,0.1080776266909911
105749,0.10049840832367254
105754,0.08661179282053011
105758,0.0670510260191977
105760,0.07382320279671864
105767,0.08456968499708296
105784,0.11622767159334206
105791,0.08602549880579771
105802,0.08207117141728827
105807,0.1185704040295187
105809,0.07322734235919051
105816,0.08233541187279156
105817,0.05512179119269791
105824,0.11023193750876178
105832,0.10015314574626441
105856,0.08200841603380955
105865,0.0737950071496331
105899,0.07042229596698545
105906,0.04641453582309122
105916,0.08530204759076956
105923,0.09695723490178322
105937,0.09699243891912775
105965,0.06235664248017728
105966,0.08363823256068574
105968,0.07033232648825169
105973,0.07554405519612993
105976,0.10056929699514604
105978,0.06180847394855836
105979,0.06772288208843384
105991,0.09600992782402758
105998,0.0767249233690263
105999,0.08843819724953755
106000,0.0961562325249069
106001,0.08920085504418068
106010,0.07740358289119943
106011,0.09811420791303511
106013,0.10549181877180323
106015,0.08514080014237792
106026,0.06370536326110099
106032,0.06677693262750584
106035,0.0850764505288571
106040,0.078148596039737
106041,0.11965255742050349
106044,0.05153359970373679
106053,0.0972748585476147
106054,0.061125642678935915
106065,0.11305478043288864
106081,0.06697013568400821
106083,0.0887042087887278
106087,0.08911772501462063
106090,0.08799467859327706
106101,0.04797332861843472
106102,0.1156909115974453
106109,0.07572657780949149
106116,0.06139171560260997
106150,0.06335731963217396
106155,0.17758099345628445
106166,0.08934978984374504
106176,0.08051906824605505
106189,0.06450313426368513
106199,0.11003423301497148
106205,0.09983794891491556
106206,0.08656646309225972
106211,0.08243374201902577
106214,0.05916816894704505
106216,0.0693224007583804
106217,0.0942319182665608
106225,0.07457287650560107
106249,0.06297976570491111
106256,0.0827732153144251
106258,0.07043985266527221
106261,0.08721819404700969
106262,0.10408914096870733
106264,0.049339797070726256
106271,0.08791651522591945
106276,0.08035022168076049
106277,0.08587972191710964
106286,0.10152777493919907
106293,0.059765810241610304
106295,0.07276223958207491
106296,0.0895310792470224
106297,0.11572198134518931
106298,0.08335144510471508
106311,0.06467388009766956
106314,0.11501428851082694
106320,0.10288281301004475
106334,0.09204820091208234
106346,0.07201158969886434
106347,0.06998700452043446
106349,0.0820864549466029
106354,0.09653510008522458
106360,0.06268138430170986
106373,0.07468206440248026
106377,0.06944073952957451
106386,0.10220191748872537
106387,0.09999236252209996
106391,0.05283947276343903
106401,0.11964921041555093
106411,0.11563254274509556
106413,0.11479506531457756
106426,0.09222863692243745
106427,0.06381223860855767
106428,0.11704647606120261
106434,0.09784293344078375
106438,0.08437858697991507
106440,0.09808872956307647
106441,0.05999742985523146
106452,0.11564310885177705
106453,0.0822804017337321
106454,0.09841080749105838
106457,0.08553358837877875
106484,0.06825743157532746
106488,0.144908199942402
106491,0.08296017875775799
106514,0.08076365994797052
106527,0.08083522614487076
106528,0.07063593815608388
106529,0.05772972694454152
106534,0.11804525738311177
106550,0.10281185914910977
106577,0.0790830937849613
106585,0.12910249507345944
106590,0.06444213815647744
106607,0.07631480730891224
106610,0.10054074471170231
106611,0.08785408275169725
106612,0.12664162869317683
106624,0.058869981084011286
106631,0.061504171689237004
106647,0.16180170248178188
106660,0.11232191301797163
106674,0.09105997696216027
106687,0.06664876551491995
106712,0.10038392136094497
106713,0.08572623971875738
106717,0.06731921405216017
106720,0.08856329567813433
106721,0.0871894684122704
106724,0.07466769465144175
106735,0.09585460001398237
106739,0.09066140753037276
106740,0.08000812329345622
106754,0.06514636847717827
106760,0.1618175552066714
106761,0.09549859172425862
106784,0.11222130641930007
106787,0.08496014692818654
106797,0.06460733883021604
106798,0.07440387476485288
106802,0.11831792906740152
106803,0.09400321931789904
106804,0.14202950223787011
106805,0.07173605479917881
106810,0.11332914945144221
106812,0.09258428479891107
106813,0.06718242753187992
106817,0.0651630605115788
106822,0.11324141297005974
106823,0.08579308360252842
106827,0.057991403289671985
106841,0.07215771165045208
106851,0.0951170638946011
106852,0.09543169668499762
106853,0.14292919474231644
106854,0.1553883213584202
106861,0.1020997985807874
106873,0.11752880109731777
106877,0.06777741835684463
106878,0.0827896982914679
106881,0.10234875762702426
106900,0.08649683466407837
106906,0.06523995329549696
106907,0.07859303434383474
106914,0.08017619538883007
106916,0.0976474048264165
106924,0.0720679262669054
106931,0.06811784351722898
106936,0.11036060028976495
106937,0.08361705920907675
106938,0.06159265806465667
106939,0.09370892194043962
106943,0.07581721950755557
106944,0.07555833974689544
106967,0.09926074734268481
106980,0.07045159243744338
106986,0.05976349110626367
106987,0.08336792202515589
106990,0.05990429695188379
107013,0.04668086130454829
107023,0.09085901942603619
107033,0.06408764385290554
107037,0.09359057288061096
107048,0.09455456000076293
107071,0.10194382816182543
107081,0.04988937195199116
107113,0.07668283972709766
107130,0.059358387685503194
107131,0.07979751108446584
107145,0.08662969152325582
107156,0.0789185402975066
107219,0.0738013039435326
107222,0.1319738074257841
107223,0.18059407473193773
107232,0.1142638547900306
107245,0.0833921244794524
107246,0.04855529020177517
107247,0.06514599889477644
107256,0.05910066978489164
107259,0.08337706350978898
107260,0.04855428551326695
107279,0.12913278861367822
107280,0.07297034955734791
107281,0.08396901264429558
107285,0.08248294961628048
107329,0.09675101107679632
107337,0.08353390263794008
107349,0.07348546419543006
107350,0.09256843454369465
107351,0.05649221924143254
107359,0.14987075081277323
107391,0.08137447413425042
107394,0.1026300979002955
107395,0.06109120084257105
107406,0.11066757943098489
107416,0.1104579029360385
107417,0.08011340041187098
107418,0.0802634839868121
107419,0.06877521824562434
107444,0.08391669967417077
107445,0.09542627026715024
107446,0.08455759733982994
107460,0.0894314002628593
107470,0.08904195540046089
107475,0.06666321170998817
107520,0.09447837873564639
107526,0.07355092274284872
107527,0.050381308905831736
107530,0.061971845398946575
107532,0.1377107798234138
107534,0.10573139888183286
107535,0.0899213415810955
107554,0.10793855429363469
107556,0.08379887829180664
107559,0.10003738574787413
107561,0.05656166088290845
107564,0.07125729946370261
107566,0.0902735602889664
107571,0.06867347003687076
107590,0.08945084958095507
107602,0.08773248329208594
107625,0.11375557998541251
107626,0.1294661462889932
107635,0.0827058199602166
107636,0.06845548170202184
107645,0.08960761616900277
107652,0.09782716609125153
107655,0.05407759146108345
107668,0.06520503995881714
107670,0.07247747547400002
107677,0.04446015182875638
107680,0.1031207238780498
107683,0.09031479059238859
107684,0.06376870787801321
107691,0.08269636631074506
107692,0.11372878031682566
107703,0.09801146148976257
107709,0.05095804319781683
107710,0.07948784420800765
107721,0.09460001486772764
107725,0.09517620169149854
107727,0.10891306312484157
107739,0.07781111491103887
107740,0.10620694559565157
107741,0.09042128803212529
107747,0.07884099074353006
107765,0.1364775218286542
107768,0.06133289339970502
107775,0.0965726500595588
107782,0.11685053184188168
107790,0.06557336136837025
107801,0.06887482449696368
107807,0.05481384796950934
107811,0.1168561394668606
107817,0.10834632389050715
107826,0.07200768914741343
107838,0.08490502438177613
107839,0.07900178708579579
107843,0.07216697586562427
107847,0.06432240878783009
107849,0.095652469560108
107850,0.08341901616646977
107867,0.09947579069844778
107871,0.09379509145619916
107908,0.08057871444724894
107913,0.12656244755348822
107927,0.0921855971696577
107931,0.051520925658796485
107955,0.05865997152260014
107962,0.07913146851875877
107977,0.07563424244706278
107978,0.07666591023576778
107993,0.06308643021074205
108010,0.08284719839817231
108016,0.09428645535890061
108018,0.14166221711183064
108027,0.1236673350652519
108045,0.08389596263032763
108069,0.11987633179634066
108082,0.10428082246416218
108089,0.08731359479834354
108092,0.07170846423007354
108106,0.07065979597060898
108112,0.07513379869416101
108120,0.11953030340324476
108122,0.17537873500414522
108135,0.1244351260238805
108170,0.07276248146779968
108171,0.08694313277760617
108177,0.06411591948575371
108180,0.11046655282885752
108183,0.09055608304259609
108184,0.05505890669899684
108185,0.08618531520431565
108192,0.0912602868623307
108195,0.1051245426586872
108196,0.11404905459002034
108218,0.0613644836205134
108219,0.1229048938442738
108243,0.1088775750004753
108249,0.056244069011320494
108251,0.05130261080402299
